orcid	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31
0000-0002-3963-2641	0.24243897	0.21718226	0.1083179	0.09322288	-0.3848478	0.10723065	-0.2828575	0.25102466	-0.03294487	-0.21808554	0.00775492	-0.005793811	0.04287651	-0.083153866	0.103115775	0.2596334	0.13972995	0.023123628	0.17605966	0.07946248	-0.026760241	-0.16372713	-0.1445886	0.3343943	0.2654675	-0.09541394	-0.2447733	-0.19885425	-0.08241362	0.0185581	-0.011872674	-0.17759228
0000-0002-3970-9979	0.33126205	0.3627327	0.0558654	0.042376883	-0.15169403	-0.16485608	0.034090653	-0.018765748	-0.07422879	-0.060011882	-0.33738694	-0.037492726	0.0006977688	-0.25012	-0.17292026	0.13633378	0.22364065	-0.09286718	0.4088936	0.2649869	-0.13228591	-0.11416193	-0.092044696	-0.049618665	-0.10680551	-0.13278224	-0.08625403	-0.15484	-0.029355446	0.0030981302	0.11333736	-0.2344938
0000-0002-3975-5596	0.47961304	0.037819926	0.05811776	0.0792219	-0.23865458	0.27365944	-0.15751666	0.050050803	-0.10081703	0.09239575	0.07206391	0.09996196	0.21971975	-0.18885517	0.08474244	0.06389469	0.46308327	-0.16689062	0.33216372	0.011776243	-0.03729178	0.08133577	0.040173914	-0.029851701	-0.044996034	-0.104342565	-0.03320434	0.27252132	-0.013429042	-0.08621929	0.10521908	0.0195735
0000-0002-3980-8299	0.10006211	0.34175354	0.16401196	0.008440617	0.056739695	-0.06935394	0.030975383	-0.17444973	0.15217203	0.088241726	0.080160394	0.14330357	-0.15901871	-0.141993	0.19070205	-0.12623003	-0.22604392	-0.386317	0.014005936	-0.22662076	0.18541113	0.2942437	-0.015916873	0.3901678	-0.0025639338	0.20740357	0.08868138	0.036910776	-0.07649619	0.12302529	0.1923401	0.124831595
0000-0002-3982-4539	-0.103524834	-0.1259171	-0.3011457	0.07232694	-0.24096644	0.08356504	-0.04206567	0.18502195	0.19435039	0.12513342	0.06735135	0.023341605	-0.05409219	0.22291936	-0.2797046	0.26987904	0.19026676	-0.18750909	0.19486146	-0.21838687	-0.2947007	0.23451823	0.14496176	-0.058098637	0.17363085	-0.18145096	-0.2607151	0.16081227	-0.07240495	-0.13771187	-0.07283406	-0.06766755
0000-0002-4008-9201	0.17345743	0.36624864	0.17563742	-0.18630768	0.41945422	-0.1891453	-0.09933147	-0.14753784	0.13852435	0.15835816	0.16991001	0.04703346	-0.2777648	-0.23410414	-0.003928666	-0.20743544	-0.120482706	0.033097465	-0.040692702	0.15527968	-0.003693666	-0.05372475	0.19104141	-0.07128806	0.02794032	0.14281443	0.2543506	-0.16015588	0.21734127	0.130825	-0.028557178	-0.118182555
0000-0002-4043-217X	-0.2575634	0.13818738	-0.052743882	-0.13505352	0.07310039	-0.44147602	0.029303495	0.011106869	0.017044887	0.0030498202	0.09398275	0.1684997	-0.18635745	-0.20105554	0.21775088	0.011176096	0.12617406	-0.04989574	0.072479226	0.14170206	-0.061353445	0.3146431	0.011109389	0.1569896	-0.044170287	0.38150045	0.09422028	-0.3543185	0.018923167	0.21258451	-0.04962994	0.17577854
0000-0002-4046-8092	0.05585487	-0.24094538	-0.014944433	0.22308545	0.4041856	0.18972121	-0.17211689	-0.12893039	-0.040945902	0.14708725	0.08850135	0.24525933	0.14933108	-0.13424523	0.017120007	-0.23879844	0.08865778	-0.01684146	-0.07994926	0.12259817	0.21305662	0.35220644	-0.041725416	-0.16558684	-0.14404637	0.34543473	0.074523255	-0.16228825	0.010252448	-0.15481465	0.14433508	-0.096184514
0000-0002-4072-6637	0.112974085	0.18691203	-0.2289545	-0.065836444	0.07537548	-0.0416753	-0.32044476	-0.14175734	0.12715226	0.15525064	-0.106065765	-0.012353218	-0.23411915	-0.27243295	-0.14054038	-0.21979289	-0.13008943	-0.07041922	-0.39357042	0.303865	0.25441536	-0.16767116	0.19764388	-0.045616835	-0.06314981	0.085554525	0.17382044	0.12822266	0.14592867	-0.09918217	-0.15394284	-0.026295422
0000-0002-4080-8413	0.00632531	0.029028803	0.0462118	0.047862567	-0.14973253	-0.22342746	-0.15842594	-0.07260811	-0.03208543	0.2897326	-0.2022257	0.0027760006	0.11796655	-0.17089097	-0.2160463	0.11945537	0.047900226	0.24150375	-0.0757441	-0.33674568	0.06412394	0.30760023	0.1892438	-0.10881089	-0.083515786	0.11451919	-0.40630838	0.0081926575	-0.22568655	-0.046266425	0.3104064	-0.035068076
0000-0002-4110-3511	-0.17932333	-0.035685178	0.003441438	-0.008639266	0.30778685	0.10824194	0.16362046	-0.012983826	-0.14647995	-0.062425748	-0.17366272	-0.49369395	-0.0106945895	-0.22577825	-0.0481881	-0.1294825	0.17144012	0.21999513	-0.12926938	-0.06823592	-0.14626203	0.31057116	-0.12079768	0.11398914	0.13311341	0.18081129	-0.25493336	0.14894159	0.20544371	0.08179772	-0.12849237	-0.1268356
0000-0002-4110-8566	0.3783011	-0.18641621	-0.17910653	0.070293315	0.123442836	0.14713868	-0.18739238	0.14752805	-0.23158392	-0.11564824	0.07290276	0.089679405	0.08799324	0.084027365	0.15512003	0.13135009	0.036614425	-0.22472796	0.13719693	0.1396756	0.27435198	-6.9391856e-05	-0.0786254	-0.20359099	0.24957871	-0.13641839	-0.33720362	0.31967017	0.070777886	-0.0046303994	0.035175964	-0.19679357
0000-0002-4119-9955	-0.3130986	0.057888523	-0.02482669	-0.17058349	0.32287714	-0.37726793	0.14798285	-0.036441814	0.28173304	-0.25593638	-0.03485788	0.10563603	-0.157344	-0.24611065	-0.05907911	0.01734498	0.09690529	-0.1895046	-0.10546776	0.08828577	-0.20890422	0.038479798	0.037201192	0.050997633	0.03684431	0.20097281	0.054733034	-0.4132507	0.14519095	0.012953652	0.008004829	0.050657656
0000-0002-4129-6632	0.040906213	0.32473135	0.19378479	-0.14655289	0.19752099	-0.09096653	0.12235707	0.14445217	-0.016171964	-0.12848575	0.34862643	-0.20731476	0.12219956	0.18828104	0.13038248	0.29594284	-0.0050132195	0.08470803	0.039174326	-0.13060287	-0.070698485	0.12070019	0.14525628	-0.072428726	-0.2936988	-0.054782107	-0.0077747297	0.16252184	-0.36636752	-0.103873424	0.24239627	0.15250003
0000-0002-4130-7784	-0.27784544	-0.28491694	-0.07462352	0.14976151	0.19447617	-0.082301475	0.03142278	-0.06621287	0.13219532	-0.16189545	0.14581953	0.027674777	0.07030179	0.21665889	-0.1884354	0.07758002	0.20612861	0.3623295	0.16374962	-0.19190742	0.18111607	-0.23673403	-0.2541044	0.080087416	0.12565732	0.05646912	0.13190837	-0.14952423	-0.2810551	-0.09921688	0.23672193	-0.06070421
0000-0002-4138-6398	0.42176548	-0.20112619	0.027642641	-0.08184	-0.020675663	0.19971853	0.08045834	0.06662126	0.007938997	-0.03976847	0.080260895	-0.23663686	0.08253473	-0.10334858	0.29294413	-0.09696735	-0.14392516	-0.0077346927	-0.43680534	-0.13991089	-0.10505554	0.19621447	-0.017774835	0.076147825	0.25419384	0.024177106	-0.2241624	-0.08972758	-0.01590921	0.072637804	-0.13727625	-0.33392492
0000-0002-4158-9793	-0.057335183	0.24016638	0.1277684	-0.038881198	-0.21751653	0.20624238	-0.27858466	0.28404713	0.13297002	0.095690496	0.06246327	-0.0014918266	-0.2178495	0.13762996	0.08590985	0.35474953	0.13100308	0.15963084	0.0522067	-0.06686302	-0.26244682	-0.07914545	-0.0979361	0.35136813	0.15320842	-0.07578041	-0.102984324	0.20206511	-0.27636212	-0.106579676	0.12557617	0.02231321
0000-0002-4181-6335	-0.002166728	-0.2628496	0.019618435	0.22515982	0.056914825	0.20429814	0.025345922	-0.118252434	-0.0866013	0.108427696	-0.017014816	0.101441614	0.23216674	0.1799246	-0.30487	-0.01375779	0.18893199	0.34356728	0.22604592	-0.07693779	0.06689955	0.20551053	-0.2310492	0.19000201	0.1167971	0.08826144	0.2540421	0.010478426	-0.28428835	-0.28763747	0.019386154	-0.11840752
0000-0002-4184-001X	0.28365183	0.1545688	0.10542633	0.20243709	-0.110518984	0.135989	-0.2471281	0.09503972	-0.08998935	-0.15396489	-0.32803133	-0.06645388	0.23617224	0.05533049	-0.071329884	0.08679455	-0.0005321204	-0.08665553	-0.06939122	-0.051324815	-0.36624658	0.07901088	0.37003103	-0.09571349	-0.010640774	-0.20876896	-0.30718297	-0.016334124	-0.044811867	-0.2622468	0.023317179	-0.12800744
0000-0002-4200-2544	-0.03798221	-0.13371918	-0.17405255	-0.12758024	0.20247935	0.22737013	0.11457331	0.4857935	0.13882722	0.22254114	-0.1545929	-0.21506038	-0.17677754	-0.17679365	-0.10399546	-0.058944423	-0.27274883	-0.029596282	0.22100194	-0.26830825	0.28028625	-0.0064184503	-0.08528207	-0.06728713	0.119325444	0.0077357595	0.16505906	-0.040121656	0.04447971	0.15439549	-0.113601096	-0.09038431
0000-0002-4214-9204	-0.31098711	-0.19772793	-0.21647738	0.14918178	-0.049558416	-0.051957056	0.30458248	-0.14550778	-0.11476668	-0.19826312	-0.37038797	0.10897875	-0.25790417	0.12036219	-0.24268876	0.006565877	0.10418509	-0.053023	-0.17233783	0.19040598	-0.02467864	0.04020234	-0.23875724	-0.047698855	-0.06600095	-0.06288355	-0.036241163	0.11007296	0.23030002	0.33895758	0.008873173	-0.060108483
0000-0002-4225-9024	0.05647763	0.41407758	-0.06914983	0.14467861	-0.14270107	-0.20714882	-0.03264579	0.20830703	0.3496971	0.058543164	0.08938504	0.030398909	0.04115776	-0.33011886	-0.13452168	-0.09266638	0.24767263	-0.11627758	-0.08102376	-0.06629438	0.28968492	0.116540305	-0.23685104	0.039173335	-0.0137148155	-0.035190366	-0.1282483	0.16340153	-0.17346665	0.31462467	-0.055656593	-0.04707364
0000-0002-4242-3779	0.06925526	-0.17917317	-0.2418781	0.026942149	-0.081268735	0.29234478	0.0025204658	0.05266257	0.07466564	-0.111227356	-0.1618343	-0.00010797002	0.08355803	-0.10620135	-0.16481434	-0.1439533	0.004846115	-0.09253241	-0.29648703	-0.04333264	-0.18006098	-0.11131472	-0.17703578	-0.27253067	0.45356336	-0.05069424	-0.2766675	-0.26991138	0.20955709	-0.13744888	0.16845563	-0.032737687
0000-0002-4253-1104	-0.10064801	0.2829556	-0.29951984	0.11096928	0.11415719	-0.18624553	0.2571013	-0.17791384	0.14437863	-0.18630251	-0.1433361	0.017603585	0.051432487	0.11317329	0.27360454	-0.10053443	-0.2318798	-0.2516438	0.026511058	-0.34978577	-0.16432074	-0.046438783	-0.0554323	-0.0902263	-0.12591131	-0.026306715	0.03191611	-0.00491502	0.33094054	0.12692183	0.16207467	0.18834099
0000-0002-4261-4719	-0.0009098703	-0.11293154	-0.18201755	-0.19986658	-0.027098104	0.2637938	0.20337068	-0.268902	0.18689506	0.05689021	0.096724175	0.123093225	-0.1624727	0.06472463	-0.039999284	0.28805265	0.13552664	0.18187276	-0.10855624	0.21715885	0.18748064	-0.025702795	-0.2919548	0.024373226	-0.28277555	0.3285587	0.09557727	0.006886881	0.17713821	0.14306532	0.1799064	-0.19750561
0000-0002-4265-6660	-0.15222462	-0.2237256	0.22245167	0.09767619	0.19370523	0.14709747	-0.101453066	0.20149669	-0.2368724	-0.121364854	-0.088137455	-0.052590597	-0.20062533	0.15735371	0.061258707	-0.19835737	-0.3902422	0.24154006	-0.04455824	0.12346039	-0.3482994	0.122139946	0.2795402	-0.12447666	-0.1692135	0.028487327	-0.15510724	-0.012435667	-0.09821557	-0.1331275	0.14360227	0.09402807
0000-0002-4274-4580	-0.12193918	-0.17563677	-0.009043328	-0.091570005	-0.17577988	0.06947333	0.116391785	-0.33154792	0.035762854	0.05908118	-0.39104748	0.42370665	-0.10991155	0.23160367	-0.015873825	-0.24533649	0.01631407	-0.35843801	-0.21277358	0.13406853	0.17043903	0.14029373	-0.063258484	0.017030124	0.12816256	-0.0809349	0.004616425	0.15178932	0.17614241	0.033891287	0.0030915288	-0.0024412118
0000-0002-4303-7685	-0.09464559	-0.03771952	0.31978413	-0.12547944	0.08770069	0.15491706	-0.14979321	-0.12096433	-0.2532257	-0.14797759	0.023370273	-0.3501401	0.17461115	0.23001742	0.0024799816	0.40570468	0.21894072	0.23000395	0.16816303	0.09731859	0.08343105	-0.12112969	0.21259604	-0.17228918	0.02223971	-0.04390316	-0.03273851	0.19350423	-0.060503934	-0.05179728	0.12251795	-0.2197641
0000-0002-4310-4278	0.12427783	0.21134835	-0.14708446	0.14505993	0.102065854	0.17396869	0.06487648	-0.13966869	-0.01287437	0.17585939	0.20161693	0.2002016	-0.0852177	0.016727483	-0.37954342	0.20855547	0.3990767	-0.008165207	0.108695805	-0.108412415	-0.107881464	-0.2294606	0.13919725	0.0621249	-0.094117574	0.21962115	0.22143832	0.12026882	0.25091225	0.1940203	0.12341653	-0.13803932
0000-0002-4338-189X	-0.16301495	-0.12603983	0.237965	0.084175825	0.25941774	0.12605345	-0.08152733	-0.2377532	-0.029787216	0.17126437	-0.102443896	-0.1599338	0.06373367	0.31658065	-0.17242596	-0.105654635	-0.037774924	-0.16013427	0.06788961	-0.22827755	-0.2788235	0.18966542	-0.14676182	0.21626286	0.027355567	-0.21086179	0.04511416	-0.30996773	-0.21669948	-0.123366915	0.22248615	0.12319505
0000-0002-4349-4843	0.24695484	0.04148167	0.26096788	-0.13314997	0.07230512	-0.08456059	0.051184796	0.118557684	0.31600726	-0.3066594	-0.371005	-0.105017245	-0.012794307	0.28679588	-0.2662139	-0.038188796	-0.11277257	0.1593659	-0.092915125	-0.11178952	-0.23768686	-0.04454737	-0.04752491	0.29206213	-0.16521955	-0.16436264	0.06492903	0.16489989	0.12114459	-0.019692278	0.061641943	0.123373024
0000-0002-4360-2648	-0.21110949	-0.03324354	-0.064326	0.15291257	0.25784138	-0.3783848	0.03382705	-0.021203598	0.28839165	0.040048342	-0.000234903	-0.221991	-0.041208047	0.044250503	-0.11276831	0.15783592	-0.06576915	-0.16113122	-0.27101907	0.46463573	0.14367104	0.19710556	0.06493595	0.013287788	0.22881041	-0.068490036	0.027951412	-0.08811412	0.08817213	-0.19983315	0.19146383	-0.08216183
0000-0002-4383-887X	-0.3768523	-0.23918466	-0.27457547	0.34092942	-0.022268115	0.20025733	0.27817068	-0.15106897	-0.122303136	0.042227942	0.12024392	-0.103920504	-0.03776559	-0.12901263	-0.036112566	0.15815686	-0.14901015	-0.08365009	0.049552433	-0.069947764	0.20774162	-0.16809377	-0.07488481	0.034440603	0.11661518	0.30086395	0.26041538	-0.14422357	-0.14686105	-0.15518183	-0.14386319	-0.09014371
0000-0002-4412-9565	0.17216031	0.055075943	-0.1948623	0.00064354925	0.10501525	-0.18968244	0.26832956	-0.08913636	-0.041970693	-0.09827674	0.18563513	0.29804114	-0.22227016	0.13558382	-0.07671042	-0.21943092	-0.28596532	0.1467622	-0.04038616	0.17834227	0.10222138	-0.071262114	0.11161354	0.27605605	0.054381676	-0.007511133	-0.13346237	-0.12948494	0.38702327	0.15966012	-0.03912029	0.3008758
0000-0002-4413-0822	0.21575655	-0.042158425	-0.100374795	0.09372595	-0.03386051	-0.10346301	-0.19414568	-0.1267157	-0.111047104	-0.32160467	-0.26065406	-0.05285713	0.023883322	-0.42467692	-0.24965662	0.24261674	0.006699703	0.14858885	0.09990981	-0.20677893	-0.0018045835	-0.047562692	0.043475863	-0.35489103	0.08585384	-0.2099872	-0.074249245	0.22664136	0.24613936	0.059698492	-0.02697584	-0.020448145
0000-0002-4416-1389	0.038352095	-0.056664437	-0.2897318	-0.09411324	0.15461266	-0.2449805	0.24991003	0.13732639	0.2967377	0.03783687	-0.045676865	0.207698	-0.3169101	-0.007622424	-0.05354425	-0.3186355	0.059424326	-0.15865475	-0.2714368	0.059019953	-0.0067647314	-0.25303584	-0.072675146	-0.2112469	-0.0010801192	-0.0215977	-0.18056515	-0.27648464	0.107551984	0.17441994	0.15926108	-0.031215334
0000-0002-4438-8276	0.09425896	0.021931147	0.17309237	0.22636527	-0.13729827	-0.035916004	0.19588329	0.11115819	-0.22605012	-0.27153713	0.34483865	0.06452869	0.023393722	0.32207924	0.31552094	-0.0363004	0.17624633	-0.16400082	-0.18175288	0.020681757	-0.012713957	0.016512936	-0.098941006	-0.07007197	0.18924117	0.22514215	0.0010698035	-0.026703654	0.29934517	0.013220151	0.31782863	0.030607551
0000-0002-4445-0340	-0.036125913	0.01136323	-0.089644335	-0.18715431	0.360395	-0.23436673	-0.02471859	0.06404143	0.123647146	-0.23520564	0.12426418	0.046018604	-0.16681047	0.13278526	-0.30949673	0.23361443	0.029948166	0.09241624	-0.31094116	0.26124096	-0.17711838	0.1132434	-0.015781568	-0.24812396	-0.035181455	-0.104840696	0.35641807	-0.041068986	0.015000051	0.05349228	-0.23000905	0.068320885
0000-0002-4451-3612	-0.07456649	-0.15315458	0.27471802	-0.015729899	-0.2404056	-0.13672101	-0.0115346145	0.025995428	-0.2945956	-0.1416016	-0.072374485	0.18442322	-0.06414558	0.26010984	-0.24397334	-0.21083188	0.10668755	0.33992866	0.09508745	-0.12606569	0.06596171	0.014457831	0.14099152	-0.16347468	-0.28553766	-0.0935448	-0.20045121	0.047936726	-0.33457136	-0.1967068	-0.031575713	-0.0933715
0000-0002-4461-1159	-0.044932365	-0.2375003	-0.007166866	-0.07008639	-0.3289256	-0.012261321	-0.085063346	0.0011887752	-0.13514337	0.038323697	0.16437404	-0.3217332	-0.116385624	0.09371924	-0.26455337	-0.045171462	0.40532246	0.14900683	-0.14179058	0.061493702	-0.085693724	0.38951617	0.2692811	0.05967153	-0.042724293	-0.12415757	-0.037210975	-0.17817232	-0.1128558	0.20426792	-0.017733928	0.16046606
0000-0002-4463-3067	-0.003962993	-0.07931384	0.31414285	-0.14377004	0.20515242	-0.093756504	-0.011304708	0.19004045	0.23794667	-0.30941957	0.013617925	-0.22323552	-0.0025955928	0.30422783	0.10124441	0.06993	0.26583442	0.015596074	0.2516964	0.1319183	-0.15809155	-0.10386681	-0.016611474	0.10102519	-0.40137202	0.039196912	0.16924262	-0.13743754	-0.12857136	-0.10320422	-0.17337634	0.10863275
0000-0002-4466-3426	-0.10998495	0.1920836	-0.20886368	-0.102224156	0.21138121	0.24596791	0.06416519	-0.38379434	0.22604248	0.15547399	-0.07090854	0.1751342	-0.014847988	-0.028151184	-0.093404256	0.18997252	0.2839373	-0.007077076	0.2416618	-0.06044009	-0.059959184	0.2005198	0.09333095	0.13173753	-0.19677146	0.28814122	-0.07251201	-0.14169462	0.21055704	-0.19050078	0.071635194	0.19522434
0000-0002-4477-7343	-0.1344886	-0.028145779	-0.06647034	-0.00041349666	0.097245246	-0.03826968	0.005271475	0.022737846	0.09181535	0.057896633	-0.16439542	-0.439842	0.31254783	-0.11818008	-0.14873129	0.051576182	-0.063649446	0.12887368	-0.011233164	-0.05633578	-0.06435587	-0.0015896168	0.15790914	-0.11241541	0.10654278	-0.016554827	-0.31981498	0.2287679	-0.42035773	-0.091685586	0.035908744	-0.42216092
0000-0002-4484-813X	0.119115755	0.27857804	-0.09106513	0.028923545	0.18596745	-0.22652029	0.047094464	-0.18588306	0.33144575	0.22682366	-0.093849964	0.020049797	-0.19154562	-0.15587491	-0.10371279	0.11981133	-0.21577226	-0.0057897414	-0.16379204	0.18889852	0.32193935	-0.16339624	0.1303407	0.23186429	-0.12620175	0.31381938	-0.12130154	-0.020697085	0.023436405	0.21530333	-0.040530376	0.17749396
0000-0002-4505-0517	0.096492946	-0.16214362	0.06658141	-0.08710128	-0.16287477	0.07400325	0.022453003	-0.1215388	-0.28593045	0.07086313	-0.23999606	0.055210784	-0.2977157	0.31583756	-0.28450933	0.21618901	-0.23770481	-0.0012454867	0.039668724	-0.19652861	0.050904106	0.09351939	-0.17856213	0.25117803	-0.2242612	-0.18973249	0.061128635	0.23133147	0.17599401	-0.033852886	-0.21429533	0.13039908
0000-0002-4531-8560	0.11730771	-0.32621264	0.19700558	0.09247563	0.10087591	-0.1516259	0.12732404	0.04014806	-0.09550927	-0.044052467	-0.13647899	0.08908709	-0.118946366	0.054948885	0.05027471	-0.053283785	0.27991447	0.04792498	-0.009480231	0.018717378	0.1883309	0.06679303	0.054963343	0.3068411	-0.39413574	0.2265756	-0.18982306	-0.19424686	0.2612367	-0.015392981	0.120139524	0.37384722
0000-0002-4539-650X	-0.070643656	-0.09607345	0.23190826	-0.09331817	0.16906005	0.30916482	-0.10906425	0.07023097	0.1690673	0.25021368	0.00097561313	0.14717084	-0.08132797	-0.066603206	-0.13814847	-0.075489014	-0.020787591	0.0647747	-0.08304689	0.23102026	-0.23316103	-0.41356927	-0.13734129	-0.10767479	-0.18907647	0.21719503	0.06835091	-0.28333503	0.2167845	-0.20459236	0.022829745	0.23581813
0000-0002-4557-0889	0.38445312	0.20410177	-0.17584148	-0.26831204	0.2108366	-0.20442492	-0.2816198	-0.1112182	-0.13113938	-0.1314861	-0.17146637	0.05907518	-0.028076282	0.076277025	0.14388615	0.26584712	-0.10951777	0.18615109	-0.050196875	-0.12756003	0.059717428	0.0069760354	0.091648474	-0.12590046	-0.2924935	-0.04965849	-0.31762478	0.03828885	0.2046167	-0.123440206	0.05344648	-0.14390966
0000-0002-4563-2963	0.04660721	0.056221377	-0.19624934	0.29671833	-0.009486833	-0.2509044	0.42041928	-0.026795803	-0.007461994	-0.09984398	0.0975221	0.23189542	-0.2545236	0.17194614	-0.28056332	0.14045177	0.14302559	0.13386032	-0.07438183	0.10438268	-0.014219633	-0.21645239	-0.041836407	0.22123294	0.16529177	0.04866969	-0.007516502	0.20650442	-0.0840504	0.30012602	0.008140743	0.19836703
0000-0002-4567-8232	0.18158117	-0.43424165	0.15997414	-0.0010788573	0.14683253	0.089984536	-0.20347671	0.09734607	-0.26804087	-0.15489696	0.026745453	-0.20868574	0.310575	0.09270734	-0.22294688	0.14672801	-0.0486602	0.2047586	0.11409536	-0.2588824	-0.02020044	0.12879771	0.24533059	-0.08188906	0.06070721	0.0453023	0.16922675	0.08414278	-0.102647714	-0.30650404	0.042090163	-0.0038143063
0000-0002-4568-2012	0.05813744	-0.286231	0.03571133	0.37890235	-0.37178856	0.31606048	0.17259815	-0.108049214	-0.09632448	0.18995897	0.036155377	0.14119558	0.017582625	-0.027751366	-0.08690172	-0.00017491641	-0.225215	-0.028738238	0.3010684	-0.07597949	-0.20882231	-0.04854865	0.27141705	0.09091888	0.03869612	-0.0823604	0.05228021	-0.06854102	-0.061732024	-0.10436645	-0.25977743	-0.20314102
0000-0002-4573-162X	-0.17746358	-0.09608523	-0.11890764	-0.27653217	0.06490829	0.23485169	-0.31661218	0.17430612	0.05840626	-0.025429554	-0.14674544	0.25029245	-0.17537066	-0.3115725	-0.005393829	0.029472807	0.19187869	0.16338553	0.10270135	0.31077433	0.04887116	0.062008265	-0.13672464	-0.12643711	0.017110039	0.10019325	0.05770029	0.14437313	-0.33347142	-0.058816507	0.13494802	0.28770202
